,State,Year,Quarter,District_Pincode,Registered_User
6231,bihar,2021,3,846004,106541
6232,bihar,2021,3,801503,105096
6233,bihar,2021,3,802301,104690
6234,bihar,2018,1,800001,71092
6235,bihar,2018,1,800006,51989
6236,bihar,2018,1,800020,46299
6237,bihar,2018,1,845401,26349
6238,bihar,2018,1,823001,22311
6239,bihar,2018,1,801503,20404
6240,bihar,2018,1,845438,20223
6241,bihar,2018,1,842001,20084
6242,bihar,2018,1,812001,20071
6243,bihar,2018,1,842002,20024
6244,bihar,2018,2,800001,94711
6245,bihar,2018,2,800006,68659
6246,bihar,2018,2,800020,60774
6247,bihar,2018,2,845401,36977
6248,bihar,2018,2,823001,30395
6249,bihar,2018,2,845438,28375
6250,bihar,2018,2,842001,27334
6251,bihar,2018,2,801503,27233
6252,bihar,2018,2,812001,26979
6253,bihar,2018,2,842002,26341
6254,bihar,2018,4,800001,134254
6255,bihar,2018,4,800006,97937
6256,bihar,2018,4,800020,86072
6257,bihar,2018,4,845401,56938
6258,bihar,2018,4,823001,46023
6259,bihar,2018,4,845438,44617
6260,bihar,2018,4,842001,39428
6261,bihar,2018,4,801503,39106
6262,bihar,2018,4,812001,38300
6263,bihar,2018,4,802301,38256
6264,bihar,2018,3,800001,112494
6265,bihar,2018,3,800006,82368
6266,bihar,2018,3,800020,72430
6267,bihar,2018,3,845401,45977
6268,bihar,2018,3,823001,37326
6269,bihar,2018,3,845438,35432
6270,bihar,2018,3,842001,32797
6271,bihar,2018,3,801503,32597
6272,bihar,2018,3,812001,31778
6273,bihar,2018,3,842002,31195
6274,bihar,2022,1,800001,374585
6275,bihar,2022,1,800006,244496
6276,bihar,2022,1,800020,226982
6277,bihar,2022,1,845401,199667
6278,bihar,2022,1,845438,164043
6279,bihar,2022,1,823001,138345
6280,bihar,2022,1,842001,125613
6281,bihar,2022,1,846004,120989
6282,bihar,2022,1,802301,119021
6283,bihar,2022,1,801503,118829
6284,bihar,2022,2,800001,394289
6285,bihar,2022,2,800006,257919
6286,bihar,2022,2,800020,239192
6287,bihar,2022,2,845401,211280
6288,bihar,2022,2,845438,173688
6289,bihar,2022,2,823001,145953
6290,bihar,2022,2,842001,132578
6291,bihar,2022,2,846004,127805
6292,bihar,2022,2,802301,125702
6293,bihar,2022,2,801503,125223
6294,bihar,2022,4,800001,435858
6295,bihar,2022,4,800006,286403
6296,bihar,2022,4,800020,264853
6297,bihar,2022,4,845401,235479
6298,bihar,2022,4,845438,193467
6299,bihar,2022,4,823001,161778
6300,bihar,2022,4,842001,147230
6301,bihar,2022,4,846004,142051
6302,bihar,2022,4,802301,139772
6303,bihar,2022,4,801503,138639
6304,bihar,2022,3,800001,414926
6305,bihar,2022,3,800006,272017
6306,bihar,2022,3,800020,251896
6307,bihar,2022,3,845401,223461
6308,bihar,2022,3,845438,183758
6309,bihar,2022,3,823001,153810
6310,bihar,2022,3,842001,139844
6311,bihar,2022,3,846004,134888
6312,bihar,2022,3,802301,132748
6313,bihar,2022,3,801503,131911
6314,andaman-&-nicobar-islands,2023,1,744103,18209
6315,andaman-&-nicobar-islands,2023,1,744105,15848
6316,andaman-&-nicobar-islands,2023,1,744101,15006
6317,andaman-&-nicobar-islands,2023,1,744102,10033
6318,andaman-&-nicobar-islands,2023,1,744202,4993
6319,andaman-&-nicobar-islands,2023,1,744107,4239
6320,andaman-&-nicobar-islands,2023,1,744104,3795
6321,andaman-&-nicobar-islands,2023,1,744112,3141
6322,andaman-&-nicobar-islands,2023,1,744211,2792
6323,andaman-&-nicobar-islands,2023,1,744205,2480
6324,andaman-&-nicobar-islands,2023,2,744103,18944
6325,andaman-&-nicobar-islands,2023,2,744105,16488
6326,andaman-&-nicobar-islands,2023,2,744101,15562
6327,andaman-&-nicobar-islands,2023,2,744102,10387
6328,andaman-&-nicobar-islands,2023,2,744202,5239
6329,andaman-&-nicobar-islands,2023,2,744107,4425
6330,andaman-&-nicobar-islands,2023,2,744104,3937
6331,andaman-&-nicobar-islands,2023,2,744112,3261
6332,andaman-&-nicobar-islands,2023,2,744211,2917
6333,andaman-&-nicobar-islands,2023,2,744205,2605
6334,andaman-&-nicobar-islands,2020,1,744103,6108
6335,andaman-&-nicobar-islands,2020,1,744101,4689
6336,andaman-&-nicobar-islands,2020,1,744105,4684
6337,andaman-&-nicobar-islands,2020,1,744102,3727
6338,andaman-&-nicobar-islands,2020,1,744202,1216
6339,andaman-&-nicobar-islands,2020,1,744104,1154
6340,andaman-&-nicobar-islands,2020,1,744107,1062
6341,andaman-&-nicobar-islands,2020,1,744112,889
6342,andaman-&-nicobar-islands,2020,1,744211,886
6343,andaman-&-nicobar-islands,2020,1,744301,669
6344,andaman-&-nicobar-islands,2020,2,744103,6804
6345,andaman-&-nicobar-islands,2020,2,744105,5479
6346,andaman-&-nicobar-islands,2020,2,744101,5365
6347,andaman-&-nicobar-islands,2020,2,744102,4066
6348,andaman-&-nicobar-islands,2020,2,744202,1475
6349,andaman-&-nicobar-islands,2020,2,744104,1333
6350,andaman-&-nicobar-islands,2020,2,744107,1252
6351,andaman-&-nicobar-islands,2020,2,744112,1039
6352,andaman-&-nicobar-islands,2020,2,744211,1036
6353,andaman-&-nicobar-islands,2020,2,744205,806
6354,andaman-&-nicobar-islands,2020,4,744103,10408
6355,andaman-&-nicobar-islands,2020,4,744105,8962
6356,andaman-&-nicobar-islands,2020,4,744101,8593
6357,andaman-&-nicobar-islands,2020,4,744102,5882
6358,andaman-&-nicobar-islands,2020,4,744202,2711
6359,andaman-&-nicobar-islands,2020,4,744107,2346
6360,andaman-&-nicobar-islands,2020,4,744104,2167
6361,andaman-&-nicobar-islands,2020,4,744112,1761
6362,andaman-&-nicobar-islands,2020,4,744211,1579
6363,andaman-&-nicobar-islands,2020,4,744205,1346
6364,andaman-&-nicobar-islands,2020,3,744103,8318
6365,andaman-&-nicobar-islands,2020,3,744105,7007
6366,andaman-&-nicobar-islands,2020,3,744101,6881
6367,andaman-&-nicobar-islands,2020,3,744102,4919
6368,andaman-&-nicobar-islands,2020,3,744202,1965
6369,andaman-&-nicobar-islands,2020,3,744104,1718
6370,andaman-&-nicobar-islands,2020,3,744107,1710
6371,andaman-&-nicobar-islands,2020,3,744112,1372
6372,andaman-&-nicobar-islands,2020,3,744211,1279
6373,andaman-&-nicobar-islands,2020,3,744205,1008
6374,andaman-&-nicobar-islands,2019,1,744103,4136
6375,andaman-&-nicobar-islands,2019,1,744101,3030
6376,andaman-&-nicobar-islands,2019,1,744105,2994
6377,andaman-&-nicobar-islands,2019,1,744102,2667
6378,andaman-&-nicobar-islands,2019,1,744104,756
6379,andaman-&-nicobar-islands,2019,1,744202,753
6380,andaman-&-nicobar-islands,2019,1,744107,667
6381,andaman-&-nicobar-islands,2019,1,744112,585
6382,andaman-&-nicobar-islands,2019,1,744211,524
6383,andaman-&-nicobar-islands,2019,1,744301,488
6384,andaman-&-nicobar-islands,2019,2,744103,4748
6385,andaman-&-nicobar-islands,2019,2,744101,3631
6386,andaman-&-nicobar-islands,2019,2,744105,3547
6387,andaman-&-nicobar-islands,2019,2,744102,3008
6388,andaman-&-nicobar-islands,2019,2,744202,885
6389,andaman-&-nicobar-islands,2019,2,744104,878
6390,andaman-&-nicobar-islands,2019,2,744107,787
6391,andaman-&-nicobar-islands,2019,2,744112,672
6392,andaman-&-nicobar-islands,2019,2,744211,633
6393,andaman-&-nicobar-islands,2019,2,744301,534
6394,andaman-&-nicobar-islands,2019,4,744103,5637
6395,andaman-&-nicobar-islands,2019,4,744101,4321
6396,andaman-&-nicobar-islands,2019,4,744105,4277
6397,andaman-&-nicobar-islands,2019,4,744102,3485
6398,andaman-&-nicobar-islands,2019,4,744202,1087
6399,andaman-&-nicobar-islands,2019,4,744104,1062
6400,andaman-&-nicobar-islands,2019,4,744107,953
6401,andaman-&-nicobar-islands,2019,4,744112,812
6402,andaman-&-nicobar-islands,2019,4,744211,783
6403,andaman-&-nicobar-islands,2019,4,744301,611
6404,andaman-&-nicobar-islands,2019,3,744103,5218
6405,andaman-&-nicobar-islands,2019,3,744101,4026
6406,andaman-&-nicobar-islands,2019,3,744105,3920
6407,andaman-&-nicobar-islands,2019,3,744102,3250
6408,andaman-&-nicobar-islands,2019,3,744202,982
6409,andaman-&-nicobar-islands,2019,3,744104,975
6410,andaman-&-nicobar-islands,2019,3,744107,885
6411,andaman-&-nicobar-islands,2019,3,744112,765
6412,andaman-&-nicobar-islands,2019,3,744211,701
6413,andaman-&-nicobar-islands,2019,3,744301,575
6414,andaman-&-nicobar-islands,2021,1,744103,11416
6415,andaman-&-nicobar-islands,2021,1,744105,9934
6416,andaman-&-nicobar-islands,2021,1,744101,9457
6417,andaman-&-nicobar-islands,2021,1,744102,6395
6418,andaman-&-nicobar-islands,2021,1,744202,3005
6419,andaman-&-nicobar-islands,2021,1,744107,2586
6420,andaman-&-nicobar-islands,2021,1,744104,2383
6421,andaman-&-nicobar-islands,2021,1,744112,1940
6422,andaman-&-nicobar-islands,2021,1,744211,1774
6423,andaman-&-nicobar-islands,2021,1,744205,1505
6424,andaman-&-nicobar-islands,2021,2,744103,12268
6425,andaman-&-nicobar-islands,2021,2,744105,10668
6426,andaman-&-nicobar-islands,2021,2,744101,10120
6427,andaman-&-nicobar-islands,2021,2,744102,6837
6428,andaman-&-nicobar-islands,2021,2,744202,3261
6429,andaman-&-nicobar-islands,2021,2,744107,2783
6430,andaman-&-nicobar-islands,2021,2,744104,2573
6431,andaman-&-nicobar-islands,2021,2,744112,2083
6432,andaman-&-nicobar-islands,2021,2,744211,1904
6433,andaman-&-nicobar-islands,2021,2,744205,1626
6434,andaman-&-nicobar-islands,2021,4,744103,14127
6435,andaman-&-nicobar-islands,2021,4,744105,12300
6436,andaman-&-nicobar-islands,2021,4,744101,11623
6437,andaman-&-nicobar-islands,2021,4,744102,7813
6438,andaman-&-nicobar-islands,2021,4,744202,3815
6439,andaman-&-nicobar-islands,2021,4,744107,3247
6440,andaman-&-nicobar-islands,2021,4,744104,2962
6441,andaman-&-nicobar-islands,2021,4,744112,2411
6442,andaman-&-nicobar-islands,2021,4,744211,2200
6443,andaman-&-nicobar-islands,2021,4,744205,1902
6444,andaman-&-nicobar-islands,2021,3,744103,13198
6445,andaman-&-nicobar-islands,2021,3,744105,11480
6446,andaman-&-nicobar-islands,2021,3,744101,10866
6447,andaman-&-nicobar-islands,2021,3,744102,7313
6448,andaman-&-nicobar-islands,2021,3,744202,3543
6449,andaman-&-nicobar-islands,2021,3,744107,3027
6450,andaman-&-nicobar-islands,2021,3,744104,2777
6451,andaman-&-nicobar-islands,2021,3,744112,2250
6452,andaman-&-nicobar-islands,2021,3,744211,2055
6453,andaman-&-nicobar-islands,2021,3,744205,1771
6454,andaman-&-nicobar-islands,2018,1,744103,1608
6455,andaman-&-nicobar-islands,2018,1,744101,1108
6456,andaman-&-nicobar-islands,2018,1,744105,1075
6457,andaman-&-nicobar-islands,2018,1,744102,1006
6458,andaman-&-nicobar-islands,2018,1,744104,272
6459,andaman-&-nicobar-islands,2018,1,744202,237
6460,andaman-&-nicobar-islands,2018,1,744112,215
6461,andaman-&-nicobar-islands,2018,1,744301,207
6462,andaman-&-nicobar-islands,2018,1,744107,196
6463,andaman-&-nicobar-islands,2018,1,744211,156
6464,andaman-&-nicobar-islands,2018,2,744103,2188
6465,andaman-&-nicobar-islands,2018,2,744101,1521
6466,andaman-&-nicobar-islands,2018,2,744105,1492
6467,andaman-&-nicobar-islands,2018,2,744102,1419
6468,andaman-&-nicobar-islands,2018,2,744104,396
6469,andaman-&-nicobar-islands,2018,2,744202,343
6470,andaman-&-nicobar-islands,2018,2,744112,299
6471,andaman-&-nicobar-islands,2018,2,744107,293
6472,andaman-&-nicobar-islands,2018,2,744301,273
6473,andaman-&-nicobar-islands,2018,2,744211,240
6474,andaman-&-nicobar-islands,2018,4,744103,3373
6475,andaman-&-nicobar-islands,2018,4,744101,2498
6476,andaman-&-nicobar-islands,2018,4,744105,2416
6477,andaman-&-nicobar-islands,2018,4,744102,2231
6478,andaman-&-nicobar-islands,2018,4,744104,634
6479,andaman-&-nicobar-islands,2018,4,744202,554
6480,andaman-&-nicobar-islands,2018,4,744107,548
6481,andaman-&-nicobar-islands,2018,4,744112,496
6482,andaman-&-nicobar-islands,2018,4,744211,433
6483,andaman-&-nicobar-islands,2018,4,744301,425
6484,andaman-&-nicobar-islands,2018,3,744103,2741
6485,andaman-&-nicobar-islands,2018,3,744101,1978
6486,andaman-&-nicobar-islands,2018,3,744105,1935
6487,andaman-&-nicobar-islands,2018,3,744102,1803
6488,andaman-&-nicobar-islands,2018,3,744104,507
6489,andaman-&-nicobar-islands,2018,3,744202,446
6490,andaman-&-nicobar-islands,2018,3,744112,388
6491,andaman-&-nicobar-islands,2018,3,744107,384
6492,andaman-&-nicobar-islands,2018,3,744301,372
6493,andaman-&-nicobar-islands,2018,3,744211,327
6494,andaman-&-nicobar-islands,2022,1,744103,15011
6495,andaman-&-nicobar-islands,2022,1,744105,13070
6496,andaman-&-nicobar-islands,2022,1,744101,12300
6497,andaman-&-nicobar-islands,2022,1,744102,8271
6498,andaman-&-nicobar-islands,2022,1,744202,4107
6499,andaman-&-nicobar-islands,2022,1,744107,3455
6500,andaman-&-nicobar-islands,2022,1,744104,3146
6501,andaman-&-nicobar-islands,2022,1,744112,2552
6502,andaman-&-nicobar-islands,2022,1,744211,2344
6503,andaman-&-nicobar-islands,2022,1,744205,2034
6504,andaman-&-nicobar-islands,2022,2,744103,15799
6505,andaman-&-nicobar-islands,2022,2,744105,13791
6506,andaman-&-nicobar-islands,2022,2,744101,12947
6507,andaman-&-nicobar-islands,2022,2,744102,8709
6508,andaman-&-nicobar-islands,2022,2,744202,4361
6509,andaman-&-nicobar-islands,2022,2,744107,3674
6510,andaman-&-nicobar-islands,2022,2,744104,3319
6511,andaman-&-nicobar-islands,2022,2,744112,2700
6512,andaman-&-nicobar-islands,2022,2,744211,2471
6513,andaman-&-nicobar-islands,2022,2,744205,2162
6514,andaman-&-nicobar-islands,2022,4,744103,17406
6515,andaman-&-nicobar-islands,2022,4,744105,15185
6516,andaman-&-nicobar-islands,2022,4,744101,14337
6517,andaman-&-nicobar-islands,2022,4,744102,9591
6518,andaman-&-nicobar-islands,2022,4,744202,4760
6519,andaman-&-nicobar-islands,2022,4,744107,4051
6520,andaman-&-nicobar-islands,2022,4,744104,3647
6521,andaman-&-nicobar-islands,2022,4,744112,2975
6522,andaman-&-nicobar-islands,2022,4,744211,2679
6523,andaman-&-nicobar-islands,2022,4,744205,2358
6524,andaman-&-nicobar-islands,2022,3,744103,16666
6525,andaman-&-nicobar-islands,2022,3,744105,14503
6526,andaman-&-nicobar-islands,2022,3,744101,13649
6527,andaman-&-nicobar-islands,2022,3,744102,9148
6528,andaman-&-nicobar-islands,2022,3,744202,4572
6529,andaman-&-nicobar-islands,2022,3,744107,3868
6530,andaman-&-nicobar-islands,2022,3,744104,3493
6531,andaman-&-nicobar-islands,2022,3,744112,2837
6532,andaman-&-nicobar-islands,2022,3,744211,2577
6533,andaman-&-nicobar-islands,2022,3,744205,2268
6534,arunachal-pradesh,2023,1,791110,42898
6535,arunachal-pradesh,2023,1,791111,37844
6536,arunachal-pradesh,2023,1,791113,27294
6537,arunachal-pradesh,2023,1,791102,26359
6538,arunachal-pradesh,2023,1,791001,20180
6539,arunachal-pradesh,2023,1,792103,19898
6540,arunachal-pradesh,2023,1,792001,16114
6541,arunachal-pradesh,2023,1,790104,14456
6542,arunachal-pradesh,2023,1,792110,13901
6543,arunachal-pradesh,2023,1,791109,12653
6544,arunachal-pradesh,2023,2,791110,44631
6545,arunachal-pradesh,2023,2,791111,39368
6546,arunachal-pradesh,2023,2,791113,28413
6547,arunachal-pradesh,2023,2,791102,27575
6548,arunachal-pradesh,2023,2,791001,21123
6549,arunachal-pradesh,2023,2,792103,20822
6550,arunachal-pradesh,2023,2,792001,16857
6551,arunachal-pradesh,2023,2,790104,15049
6552,arunachal-pradesh,2023,2,792110,14532
6553,arunachal-pradesh,2023,2,791109,13123
6554,arunachal-pradesh,2020,1,791110,15867
6555,arunachal-pradesh,2020,1,791111,14888
6556,arunachal-pradesh,2020,1,791113,10049
6557,arunachal-pradesh,2020,1,791102,9584
6558,arunachal-pradesh,2020,1,792103,6949
6559,arunachal-pradesh,2020,1,791001,6631
6560,arunachal-pradesh,2020,1,790104,6108
6561,arunachal-pradesh,2020,1,792001,6044
6562,arunachal-pradesh,2020,1,791109,4808
6563,arunachal-pradesh,2020,1,792110,4690
6564,arunachal-pradesh,2020,2,791110,18699
6565,arunachal-pradesh,2020,2,791111,17137
6566,arunachal-pradesh,2020,2,791113,11777
6567,arunachal-pradesh,2020,2,791102,11547
6568,arunachal-pradesh,2020,2,792103,8648
6569,arunachal-pradesh,2020,2,791001,8304
6570,arunachal-pradesh,2020,2,792001,7106
6571,arunachal-pradesh,2020,2,790104,6860
6572,arunachal-pradesh,2020,2,792110,5825
6573,arunachal-pradesh,2020,2,791109,5521
6574,arunachal-pradesh,2020,4,791110,24414
6575,arunachal-pradesh,2020,4,791111,21845
6576,arunachal-pradesh,2020,4,791113,15540
6577,arunachal-pradesh,2020,4,791102,14955
6578,arunachal-pradesh,2020,4,791001,11382
6579,arunachal-pradesh,2020,4,792103,10964
6580,arunachal-pradesh,2020,4,792001,9130
6581,arunachal-pradesh,2020,4,790104,8391
6582,arunachal-pradesh,2020,4,792110,7743
6583,arunachal-pradesh,2020,4,791109,7262
6584,arunachal-pradesh,2020,3,791110,21772
6585,arunachal-pradesh,2020,3,791111,19597
6586,arunachal-pradesh,2020,3,791113,13723
6587,arunachal-pradesh,2020,3,791102,13422
6588,arunachal-pradesh,2020,3,792103,9996
6589,arunachal-pradesh,2020,3,791001,9880
6590,arunachal-pradesh,2020,3,792001,8196
6591,arunachal-pradesh,2020,3,790104,7622
6592,arunachal-pradesh,2020,3,792110,6844
6593,arunachal-pradesh,2020,3,791109,6404
6594,arunachal-pradesh,2019,1,791110,8094
6595,arunachal-pradesh,2019,1,791111,7673
6596,arunachal-pradesh,2019,1,791113,5140
6597,arunachal-pradesh,2019,1,791102,5030
6598,arunachal-pradesh,2019,1,790104,3751
6599,arunachal-pradesh,2019,1,792103,3477
6600,arunachal-pradesh,2019,1,792001,3160
6601,arunachal-pradesh,2019,1,791001,3103
6602,arunachal-pradesh,2019,1,790116,2798
6603,arunachal-pradesh,2019,1,791109,2519
6604,arunachal-pradesh,2019,2,791110,10055
6605,arunachal-pradesh,2019,2,791111,9597
6606,arunachal-pradesh,2019,2,791113,6418
6607,arunachal-pradesh,2019,2,791102,6283
6608,arunachal-pradesh,2019,2,790104,4437
6609,arunachal-pradesh,2019,2,792103,4369
6610,arunachal-pradesh,2019,2,791001,3960
6611,arunachal-pradesh,2019,2,792001,3918
6612,arunachal-pradesh,2019,2,790116,3335
6613,arunachal-pradesh,2019,2,791109,3151
6614,arunachal-pradesh,2019,4,791110,13737
6615,arunachal-pradesh,2019,4,791111,13109
6616,arunachal-pradesh,2019,4,791113,8753
6617,arunachal-pradesh,2019,4,791102,8369
6618,arunachal-pradesh,2019,4,792103,5974
6619,arunachal-pradesh,2019,4,790104,5523
6620,arunachal-pradesh,2019,4,791001,5499
6621,arunachal-pradesh,2019,4,792001,5268
6622,arunachal-pradesh,2019,4,791109,4216
6623,arunachal-pradesh,2019,4,790116,4071
6624,arunachal-pradesh,2019,3,791110,11834
6625,arunachal-pradesh,2019,3,791111,11464
6626,arunachal-pradesh,2019,3,791113,7593
6627,arunachal-pradesh,2019,3,791102,7308
6628,arunachal-pradesh,2019,3,792103,5172
6629,arunachal-pradesh,2019,3,790104,4964
6630,arunachal-pradesh,2019,3,791001,4733
6631,arunachal-pradesh,2019,3,792001,4605
6632,arunachal-pradesh,2019,3,791109,3715
6633,arunachal-pradesh,2019,3,790116,3709
6634,arunachal-pradesh,2021,1,791110,26578
6635,arunachal-pradesh,2021,1,791111,23660
6636,arunachal-pradesh,2021,1,791113,16942
6637,arunachal-pradesh,2021,1,791102,16191
6638,arunachal-pradesh,2021,1,791001,12442
6639,arunachal-pradesh,2021,1,792103,11916
6640,arunachal-pradesh,2021,1,792001,9875
6641,arunachal-pradesh,2021,1,790104,9066
6642,arunachal-pradesh,2021,1,792110,8458
6643,arunachal-pradesh,2021,1,791109,7917
6644,arunachal-pradesh,2021,2,791110,28553
6645,arunachal-pradesh,2021,2,791111,25349
6646,arunachal-pradesh,2021,2,791113,18141
6647,arunachal-pradesh,2021,2,791102,17388
6648,arunachal-pradesh,2021,2,791001,13401
6649,arunachal-pradesh,2021,2,792103,12890
6650,arunachal-pradesh,2021,2,792001,10617
6651,arunachal-pradesh,2021,2,790104,9711
6652,arunachal-pradesh,2021,2,792110,9156
6653,arunachal-pradesh,2021,2,791109,8470
6654,arunachal-pradesh,2021,4,791110,32931
6655,arunachal-pradesh,2021,4,791111,29128
6656,arunachal-pradesh,2021,4,791113,20914
6657,arunachal-pradesh,2021,4,791102,20261
6658,arunachal-pradesh,2021,4,791001,15589
6659,arunachal-pradesh,2021,4,792103,15154
6660,arunachal-pradesh,2021,4,792001,12358
6661,arunachal-pradesh,2021,4,790104,11211
6662,arunachal-pradesh,2021,4,792110,10752
6663,arunachal-pradesh,2021,4,791109,9729
6664,arunachal-pradesh,2021,3,791110,30734
6665,arunachal-pradesh,2021,3,791111,27265
6666,arunachal-pradesh,2021,3,791113,19520
6667,arunachal-pradesh,2021,3,791102,18855
6668,arunachal-pradesh,2021,3,791001,14519
6669,arunachal-pradesh,2021,3,792103,14068
6670,arunachal-pradesh,2021,3,792001,11487
6671,arunachal-pradesh,2021,3,790104,10467
6672,arunachal-pradesh,2021,3,792110,9990
6673,arunachal-pradesh,2021,3,791109,9111
6674,arunachal-pradesh,2018,1,791110,2316
6675,arunachal-pradesh,2018,1,791111,2203
6676,arunachal-pradesh,2018,1,791113,1475
6677,arunachal-pradesh,2018,1,791102,1471
6678,arunachal-pradesh,2018,1,790104,1139
6679,arunachal-pradesh,2018,1,791001,969
6680,arunachal-pradesh,2018,1,791109,857
6681,arunachal-pradesh,2018,1,792103,829
6682,arunachal-pradesh,2018,1,792001,828
6683,arunachal-pradesh,2018,1,790116,766
6684,arunachal-pradesh,2018,2,791110,3488
6685,arunachal-pradesh,2018,2,791111,3272
6686,arunachal-pradesh,2018,2,791113,2219
6687,arunachal-pradesh,2018,2,791102,2212
6688,arunachal-pradesh,2018,2,790104,1698
6689,arunachal-pradesh,2018,2,792103,1457
6690,arunachal-pradesh,2018,2,791001,1421
6691,arunachal-pradesh,2018,2,792001,1315
6692,arunachal-pradesh,2018,2,791109,1231
6693,arunachal-pradesh,2018,2,790116,1213
6694,arunachal-pradesh,2018,4,791110,6599
6695,arunachal-pradesh,2018,4,791111,6225
6696,arunachal-pradesh,2018,4,791113,4115
6697,arunachal-pradesh,2018,4,791102,4109
6698,arunachal-pradesh,2018,4,790104,3034
6699,arunachal-pradesh,2018,4,792103,2741
6700,arunachal-pradesh,2018,4,792001,2577
6701,arunachal-pradesh,2018,4,791001,2444
6702,arunachal-pradesh,2018,4,790116,2206
6703,arunachal-pradesh,2018,4,791109,2071
6704,arunachal-pradesh,2018,3,791110,4872
6705,arunachal-pradesh,2018,3,791111,4610
6706,arunachal-pradesh,2018,3,791113,3178
6707,arunachal-pradesh,2018,3,791102,3077
6708,arunachal-pradesh,2018,3,790104,2328
6709,arunachal-pradesh,2018,3,792103,2067
6710,arunachal-pradesh,2018,3,791001,1907
6711,arunachal-pradesh,2018,3,792001,1819
6712,arunachal-pradesh,2018,3,790116,1623
6713,arunachal-pradesh,2018,3,791109,1612
6714,arunachal-pradesh,2022,1,791110,34915
6715,arunachal-pradesh,2022,1,791111,30912
6716,arunachal-pradesh,2022,1,791113,22258
6717,arunachal-pradesh,2022,1,791102,21601
6718,arunachal-pradesh,2022,1,791001,16600
6719,arunachal-pradesh,2022,1,792103,16282
6720,arunachal-pradesh,2022,1,792001,13172
6721,arunachal-pradesh,2022,1,790104,11905
6722,arunachal-pradesh,2022,1,792110,11479
6723,arunachal-pradesh,2022,1,791109,10306
6724,arunachal-pradesh,2022,2,791110,36914
6725,arunachal-pradesh,2022,2,791111,32620
6726,arunachal-pradesh,2022,2,791113,23506
6727,arunachal-pradesh,2022,2,791102,22850
6728,arunachal-pradesh,2022,2,791001,17531
6729,arunachal-pradesh,2022,2,792103,17259
6730,arunachal-pradesh,2022,2,792001,13915
6731,arunachal-pradesh,2022,2,790104,12565
6732,arunachal-pradesh,2022,2,792110,12124
6733,arunachal-pradesh,2022,2,791109,10908
6734,arunachal-pradesh,2022,4,791110,40977
6735,arunachal-pradesh,2022,4,791111,36205
6736,arunachal-pradesh,2022,4,791113,26077
6737,arunachal-pradesh,2022,4,791102,25161
6738,arunachal-pradesh,2022,4,791001,19310
6739,arunachal-pradesh,2022,4,792103,19033
6740,arunachal-pradesh,2022,4,792001,15408
6741,arunachal-pradesh,2022,4,790104,13837
6742,arunachal-pradesh,2022,4,792110,13271
6743,arunachal-pradesh,2022,4,791109,12089
6744,arunachal-pradesh,2022,3,791110,39026
6745,arunachal-pradesh,2022,3,791111,34393
6746,arunachal-pradesh,2022,3,791113,24830
6747,arunachal-pradesh,2022,3,791102,24093
6748,arunachal-pradesh,2022,3,791001,18476
6749,arunachal-pradesh,2022,3,792103,18186
6750,arunachal-pradesh,2022,3,792001,14676
6751,arunachal-pradesh,2022,3,790104,13227
6752,arunachal-pradesh,2022,3,792110,12755
6753,arunachal-pradesh,2022,3,791109,11498
6754,chhattisgarh,2023,1,492001,299741
6755,chhattisgarh,2023,1,495001,241101
6756,chhattisgarh,2023,1,497001,175004
6757,chhattisgarh,2023,1,491001,145556
6758,chhattisgarh,2023,1,491441,130250
6759,chhattisgarh,2023,1,496005,120618
6760,chhattisgarh,2023,1,492009,111857
6761,chhattisgarh,2023,1,490023,111318
6762,chhattisgarh,2023,1,495450,97597
6763,chhattisgarh,2023,1,494001,96517
6764,chhattisgarh,2023,2,492001,310425
6765,chhattisgarh,2023,2,495001,249785
6766,chhattisgarh,2023,2,497001,182451
6767,chhattisgarh,2023,2,491001,151138
6768,chhattisgarh,2023,2,491441,135501
6769,chhattisgarh,2023,2,496005,125306
6770,chhattisgarh,2023,2,492009,115855
6771,chhattisgarh,2023,2,490023,115541
6772,chhattisgarh,2023,2,495450,101392
6773,chhattisgarh,2023,2,494001,100315
6774,chhattisgarh,2020,1,492001,140048
6775,chhattisgarh,2020,1,495001,110715
6776,chhattisgarh,2020,1,497001,74566
6777,chhattisgarh,2020,1,491001,65631
6778,chhattisgarh,2020,1,491441,55399
6779,chhattisgarh,2020,1,496005,54386
6780,chhattisgarh,2020,1,490023,52266
6781,chhattisgarh,2020,1,492009,51146
6782,chhattisgarh,2020,1,490006,45425
6783,chhattisgarh,2020,1,495450,42930
6784,chhattisgarh,2020,2,492001,151787
6785,chhattisgarh,2020,2,495001,120117
6786,chhattisgarh,2020,2,497001,83017
6787,chhattisgarh,2020,2,491001,72228
6788,chhattisgarh,2020,2,491441,62172
6789,chhattisgarh,2020,2,496005,59452
6790,chhattisgarh,2020,2,490023,56411
6791,chhattisgarh,2020,2,492009,55679
6792,chhattisgarh,2020,2,490006,48734
6793,chhattisgarh,2020,2,495450,47509
6794,chhattisgarh,2020,4,492001,178877
6795,chhattisgarh,2020,4,495001,143559
6796,chhattisgarh,2020,4,497001,101713
6797,chhattisgarh,2020,4,491001,87076
6798,chhattisgarh,2020,4,491441,77139
6799,chhattisgarh,2020,4,496005,71047
6800,chhattisgarh,2020,4,490023,67026
6801,chhattisgarh,2020,4,492009,66591
6802,chhattisgarh,2020,4,495450,57457
